time,station,bewd_i,bewd_i_flag,bewd_ii,bewd_ii_flag,bewd_iii,bewd_iii_flag,bewm_i,bewm_i_flag,bewm_ii,bewm_ii_flag,bewm_iii,bewm_iii_flag,bewm_mittel,bewm_mittel_flag,bft6,bft6_flag,bft8,bft8_flag,cglo_j,cglo_j_flag,dampf_i,dampf_i_flag,dampf_ii,dampf_ii_flag,dampf_iii,dampf_iii_flag,dampf_mittel,dampf_mittel_flag,dd32_i,dd32_i_flag,dd32_ii,dd32_ii_flag,dd32_iii,dd32_iii_flag,erdb_i,erdb_i_flag,erdb_ii,erdb_ii_flag,erdb_iii,erdb_iii_flag,ffx,ffx_flag,gew,gew_flag,glatt,glatt_flag,nebel,nebel_flag,p_i,p_i_flag,p_ii,p_ii_flag,p_iii,p_iii_flag,p_mittel,p_mittel_flag,raureif,raureif_flag,reif,reif_flag,rfb_i,rfb_i_flag,rfb_ii,rfb_ii_flag,rfb_iii,rfb_iii_flag,rfb_mittel,rfb_mittel_flag,rf_i,rf_i_flag,rf_ii,rf_ii_flag,rf_iii,rf_iii_flag,rf_mittel,rf_mittel_flag,rr,rra_manu,rra_manu_flag,rra_manu_i,rra_manu_i_flag,rra_manu_iii,rra_manu_iii_flag,rr_flag,rr_i,rr_i_flag,rr_iii,rr_iii_flag,sh,sha_manu,sha_manu_flag,sh_flag,sh_manu,sh_manu_flag,shneu_manu,shneu_manu_flag,sicht_i,sicht_i_flag,sicht_ii,sicht_ii_flag,sicht_iii,sicht_iii_flag,so_h,so_h_flag,tau,tau_flag,tl_i,tl_i_flag,tl_ii,tl_ii_flag,tl_iii,tl_iii_flag,tlmax,tlmax_flag,tlmin,tlmin_flag,tl_mittel,tl_mittel_flag,tsmin,tsmin_flag,vvbft_i,vvbft_i_flag,vvbft_ii,vvbft_ii_flag,vvbft_iii,vvbft_iii_flag,vv_mittel,vv_mittel_flag,zeitx,zeitx_flag,substation
2016-01-02T00:00+00:00,8,2.0,20,1.0,20,2.0,20,10.0,20,10.0,20,10.0,20,100.0,20,0.0,,0.0,,63.0,20,3.4,20,4.9,20,5.0,20,4.4,20,28.0,20,8.0,20,8.0,20,3.0,20,3.0,20,3.0,20,7.1,20,0.0,,1.0,,0.0,,990.3,20,988.2,20,988.1,20,988.9,20,0.0,,0.0,,,,,,,,,,93,20,93,20,94,20,93,20,0.9,5.0,20,0.0,20,1.0,20,20,-1,20,0.4,20,,0.0,20,,-1.0,20,-1.0,20,2000.0,20,2000.0,20,2000.0,20,0.0,20,0.0,,-6.9,20,-2.1,20,-1.8,20,-1.8,20,-8.3,20,-5.1,20,,20,1.0,20,1.0,20,1.0,20,1.0,20,2111.0,20,19204
2016-01-02T00:00+00:00,66,1.0,20,1.0,20,1.0,20,8.0,20,8.0,20,10.0,20,87.0,20,0.0,,0.0,,282.0,20,2.0,20,4.1,20,4.7,20,3.6,20,16.0,20,20.0,20,4.0,20,6.0,20,5.0,20,6.0,20,6.1,20,0.0,,0.0,,0.0,,801.1,20,798.7,20,797.6,20,799.1,20,0.0,,0.0,,,,,,,,,,39,20,57,20,84,20,60,20,8.8,2.0,20,2.0,20,0.0,20,20,0.1,20,-1,20,,2.0,20,,1.0,20,-1.0,20,5000.0,20,15000.0,20,2000.0,20,0.3,20,0.0,,-2.7,20,2.2,20,-1.2,20,2.6,20,-5.0,20,-1.2,20,-7.8,20,1.0,20,2.0,20,1.0,20,1.5,20,1609.0,20,17301
2016-01-02T00:00+00:00,68,1.0,20,1.0,20,1.0,20,2.0,20,9.0,20,10.0,20,70.0,20,0.0,,0.0,,380.0,20,3.5,20,4.0,20,3.8,20,3.8,20,8.0,20,8.0,20,8.0,20,9.0,20,9.0,20,9.0,20,9.3,20,0.0,,0.0,,0.0,,821.3,20,818.8,20,818.2,20,819.4,20,0.0,,0.0,,,,,,,,,,89,20,87,20,96,20,91,20,1.0,2.0,20,0.0,20,0.0,20,20,-1,20,-1,20,,3.0,20,,20.0,20,3.0,20,5000.0,20,5000.0,20,5000.0,20,1.8,20,0.0,,-6.1,20,-3.9,20,-5.7,20,-3.3,20,-6.6,20,-5.0,20,,20,3.0,20,3.0,20,3.0,20,4.5,20,2055.0,20,15610
2016-01-02T00:00+00:00,93,2.0,20,2.0,20,2.0,20,10.0,20,10.0,20,10.0,20,100.0,20,0.0,,0.0,,336.0,20,5.8,20,4.8,20,4.3,20,5.0,20,4.0,20,4.0,20,4.0,20,0.0,20,0.0,20,0.0,20,10.7,20,0.0,,0.0,,0.0,,988.6,20,986.5,20,986.6,20,987.2,20,0.0,,0.0,,,,,,,,,,91,20,86,20,86,20,88,20,0.0,2.0,20,0.0,20,0.0,20,20,-1,20,-1,20,,0.0,20,,-1.0,20,-1.0,20,5000.0,20,5000.0,20,5000.0,20,2.7,20,0.0,,0.5,20,-1.2,20,-2.6,20,1.2,20,-2.7,20,-0.8,20,-0.1,20,3.0,20,3.0,20,3.0,20,4.5,20,1804.0,20,5609
2016-01-02T00:00+00:00,27,,20,,20,,20,,20,,20,,20,,20,,,,,,20,5.7,20,6.0,20,5.3,20,5.7,20,12.0,20,12.0,20,12.0,20,,20,,20,,20,11.9,20,,,,,,,,20,,20,,20,,20,,,,,,,,,,,,,100,20,100,20,100,20,100,20,0.3,,20,,20,,20,20,-1,20,-1,20,,,20,,,20,,20,,20,,20,,20,0.0,20,,,-1.0,20,-0.3,20,-2.0,20,0.0,20,-2.0,20,-1.0,20,-1.6,20,3.0,20,3.0,20,4.0,20,5.2,20,1941.0,20,4802
2016-01-02T00:00+00:00,7,0.0,20,2.0,20,2.0,20,5.0,20,10.0,20,10.0,20,83.0,20,0.0,,0.0,,330.0,20,3.7,20,4.8,20,4.9,20,4.5,20,12.0,20,32.0,20,0.0,20,9.0,20,9.0,20,7.0,20,4.2,20,0.0,,,,0.0,,891.5,20,887.7,20,886.8,20,888.7,20,,,,,,,,,,,,,93,20,86,20,93,20,91,20,2.2,2.0,20,2.0,20,0.0,20,20,0.0,20,-1,20,,3.0,20,,3.0,20,2.0,20,10000.0,20,10000.0,20,10000.0,20,0.3,20,,,-5.7,20,-1.2,20,-2.1,20,-0.5,20,-5.9,20,-3.2,20,-8.0,20,1.0,20,1.0,20,0.0,20,0.6,20,824.0,20,15501
2016-01-02T00:00+00:00,18,2.0,20,2.0,20,2.0,20,10.0,20,10.0,20,10.0,20,100.0,20,0.0,,0.0,,54.0,20,5.0,20,4.4,20,4.1,20,4.5,20,8.0,20,8.0,20,8.0,20,3.0,20,3.0,20,4.0,20,15.2,20,0.0,,0.0,,0.0,,1003.5,20,1002.0,20,1002.2,20,1002.6,20,0.0,,0.0,,,,,,,,,,97,20,94,20,91,20,94,20,0.0,5.0,20,0.0,20,5.0,20,20,-1,20,0.0,20,,0.0,20,,-1.0,20,-1.0,20,2000.0,20,4000.0,20,2000.0,20,0.0,20,0.0,,-2.3,20,-3.5,20,-4.0,20,-0.3,20,-4.0,20,-2.2,20,-2.0,20,4.0,20,5.0,20,5.0,20,8.4,20,1753.0,20,6102
2016-01-02T00:00+00:00,24,2.0,20,2.0,20,2.0,20,10.0,20,10.0,20,10.0,20,100.0,20,0.0,,0.0,,168.0,20,6.7,20,7.1,20,7.8,20,7.2,20,0.0,20,28.0,20,24.0,20,1.0,20,1.0,20,1.0,20,3.6,20,0.0,,0.0,,1.0,,964.5,20,960.1,20,962.2,20,962.3,20,0.0,,1.0,,,,,,,,,,100,20,87,20,99,20,95,20,16.0,1.0,20,0.0,20,1.0,20,20,-1,20,3.2,20,,0.0,20,,-1.0,20,-1.0,20,400.0,20,5000.0,20,5000.0,20,0.0,20,1.0,,1.2,20,4.1,20,3.6,20,5.1,20,0.3,20,2.7,20,-1.3,20,0.0,20,1.0,20,1.0,20,0.6,20,1601.0,20,11115
2016-01-02T00:00+00:00,42,,20,,20,,20,,20,,20,,20,,20,,,,,251.0,20,5.9,20,5.9,20,6.2,20,6.0,20,32.0,20,4.0,20,8.0,20,,20,,20,,20,5.8,20,,,,,,,954.4,20,950.1,20,950.1,20,951.5,20,,,,,,,,,,,,,92,20,75,20,86,20,84,20,7.5,,20,,20,,20,20,-1,20,-1,20,,,20,,,20,,20,,20,,20,,20,0.3,20,,,0.6,20,3.5,20,2.2,20,3.8,20,-0.4,20,1.7,20,-2.2,20,1.0,20,1.0,20,2.0,20,1.5,20,2121.0,20,11901
2016-01-02T00:00+00:00,44,,20,,20,,20,,20,,20,,20,,20,,,,,243.0,20,4.1,20,4.4,20,4.2,20,4.2,20,0.0,20,12.0,20,12.0,20,,20,,20,,20,,20,,,,,,,932.2,20,928.9,20,928.7,20,929.9,20,,,,,,,,,,,,,98,20,80,20,80,20,86,20,1.1,,20,,20,,20,20,-1,20,-1,20,,,20,,,20,,20,,20,,20,,20,0.0,20,,,-5.2,20,-1.6,20,-2.2,20,-0.7,20,-6.6,20,-3.7,20,-9.6,20,0.0,20,4.0,20,4.0,20,3.8,20,,20,13120
2016-01-02T00:00+00:00,4,,20,,20,,20,,20,,20,,20,,20,,,,,93.0,20,6.0,20,5.1,20,4.6,20,5.2,20,8.0,20,8.0,20,8.0,20,,20,,20,,20,14.0,20,,,,,,,988.0,20,985.6,20,985.7,20,986.4,20,,,,,,,,,,,,,90,20,87,20,92,20,90,20,0.0,,20,,20,,20,20,-1,20,-1,20,,,20,,,20,,20,,20,,20,,20,0.0,20,,,1.1,20,-0.7,20,-2.6,20,1.3,20,-2.6,20,-0.7,20,-0.5,20,3.0,20,3.0,20,4.0,20,5.2,20,1849.0,20,5316
2016-01-02T00:00+00:00,13,,20,,20,,20,,20,,20,,20,,20,,,,,42.0,20,4.3,20,4.5,20,4.1,20,4.3,20,16.0,20,16.0,20,12.0,20,,20,,20,,20,6.1,20,,,,,,,946.3,20,944.2,20,944.3,20,944.9,20,,,,,,,,,,,,,88,20,99,20,97,20,95,20,1.8,,20,,20,,20,20,-1,20,1.0,20,,,20,,,20,,20,,20,,20,,20,0.0,20,,,-3.2,20,-4.1,20,-4.9,20,-0.9,20,-5.0,20,-3.0,20,-8.5,20,1.0,20,2.0,20,2.0,20,2.1,20,2202.0,20,13702
2016-01-02T00:00+00:00,21,1.0,20,1.0,20,2.0,20,5.0,20,10.0,20,10.0,20,83.0,20,0.0,,0.0,,362.0,20,3.2,20,4.3,20,4.4,20,4.0,20,0.0,20,12.0,20,12.0,20,3.0,20,1.0,20,3.0,20,3.1,20,0.0,,0.0,,1.0,,947.4,20,944.4,20,943.7,20,945.2,20,0.0,,0.0,,,,,,,,,,93,20,88,20,92,20,91,20,6.6,2.0,20,0.0,20,0.0,20,20,-1,20,-1,20,,0.0,20,,-1.0,20,-1.0,20,10000.0,20,10000.0,20,800.0,20,3.3,20,0.0,,-7.5,20,-3.0,20,-3.3,20,-2.6,20,-7.5,20,-5.1,20,-8.4,20,0.0,20,1.0,20,1.0,20,0.6,20,1932.0,20,21300
2016-01-02T00:00+00:00,28,,20,,20,,20,,20,,20,,20,,20,,,,,267.0,20,3.6,20,4.1,20,5.5,20,4.4,20,16.0,20,0.0,20,20.0,20,,20,,20,,20,10.8,20,,,,,,,839.1,20,835.8,20,835.3,20,836.7,20,,,,,,,,,,,,,80,20,60,20,90,20,77,20,3.1,,20,,20,,20,20,-1,20,1.7,20,,,20,,,20,,20,,20,,20,,20,0.1,20,,,-4.2,20,1.7,20,0.0,20,1.9,20,-9.2,20,-3.7,20,-11.9,20,1.0,20,0.0,20,2.0,20,1.0,20,1934.0,20,17002
2016-01-02T00:00+00:00,16,,20,,20,,20,,20,,20,,20,,20,,,,,228.0,20,4.1,20,4.0,20,3.9,20,4.0,20,16.0,20,20.0,20,16.0,20,,20,,20,,20,10.4,20,,,,,,,861.2,20,858.0,20,856.7,20,858.6,20,,,,,,,,,,,,,80,20,66,20,70,20,72,20,2.5,,20,,20,,20,20,-1,20,-1,20,,,20,,,20,,20,,20,,20,,20,0.4,20,,,-2.5,20,0.0,20,-1.1,20,0.9,20,-3.0,20,-1.1,20,,20,3.0,20,3.0,20,2.0,20,3.8,20,1438.0,20,14802
2016-01-02T00:00+00:00,25,1.0,20,2.0,20,2.0,20,7.0,20,10.0,20,10.0,20,90.0,20,0.0,,0.0,,118.0,20,3.9,20,3.9,20,3.7,20,3.8,20,0.0,20,16.0,20,16.0,20,3.0,20,3.0,20,3.0,20,4.4,20,0.0,,0.0,,1.0,,899.0,20,896.9,20,896.6,20,897.5,20,1.0,,1.0,,,,,,,,,,89,20,94,20,94,20,92,20,0.7,2.0,20,0.0,20,0.0,20,20,-1,20,-1,20,,0.0,20,,-1.0,20,-1.0,20,5000.0,20,300.0,20,100.0,20,1.0,20,0.0,,-4.4,20,-5.3,20,-6.0,20,-0.6,20,-6.1,20,-3.4,20,-7.6,20,0.0,20,2.0,20,1.0,20,1.0,20,1229.0,20,13515
2016-01-02T00:00+00:00,83,2.0,20,1.0,20,2.0,20,10.0,20,5.0,20,10.0,20,83.0,20,,,,,265.0,20,4.6,20,5.4,20,5.5,20,5.2,20,,20,,20,,20,5.0,20,5.0,20,5.0,20,,20,,,0.0,,,,903.7,20,899.9,20,898.9,20,900.8,20,0.0,,0.0,,,,,,,,,,91,20,83,20,92,20,89,20,4.0,2.0,20,2.0,20,0.0,20,20,0.0,20,-1,20,,1.0,20,,-1.0,20,-1.0,20,5000.0,20,5000.0,20,5000.0,20,0.0,20,0.0,,-2.7,20,0.8,20,-0.4,20,1.0,20,-2.8,20,-0.9,20,-4.0,20,,20,,20,,20,,20,,20,12302
2016-01-02T00:00+00:00,60,2.0,20,2.0,20,2.0,20,10.0,20,10.0,20,10.0,20,100.0,20,0.0,,0.0,,227.0,20,6.0,20,5.9,20,5.6,20,5.8,20,4.0,20,4.0,20,4.0,20,1.0,20,1.0,20,1.0,20,8.7,20,0.0,,0.0,,0.0,,957.7,20,955.1,20,954.6,20,955.8,20,0.0,,0.0,,,,,,,,,,97,20,93,20,95,20,95,20,2.3,5.0,20,0.0,20,0.0,20,20,-1,20,-1,20,,0.0,20,,-1.0,20,-1.0,20,2000.0,20,3000.0,20,3000.0,20,0.0,20,1.0,,0.1,20,0.4,20,-0.4,20,2.4,20,-0.5,20,1.0,20,-0.4,20,3.0,20,4.0,20,3.0,20,5.2,20,2010.0,20,6415
2016-01-02T00:00+00:00,3,2.0,20,2.0,20,2.0,20,10.0,20,10.0,20,10.0,20,100.0,20,0.0,,0.0,,65.0,20,5.4,20,4.3,20,3.8,20,4.5,20,8.0,20,8.0,20,8.0,20,3.0,20,3.0,20,3.0,20,15.2,20,0.0,,0.0,,1.0,,948.2,20,946.0,20,946.2,20,946.8,20,1.0,,0.0,,,,,,,,,,100,20,99,20,97,20,99,20,-1,0.0,20,0.0,20,0.0,20,20,-1,20,-1,20,,0.0,20,,-1.0,20,-1.0,20,600.0,20,100.0,20,100.0,20,0.0,20,0.0,,-1.7,20,-4.5,20,-6.0,20,-1.2,20,-6.0,20,-3.6,20,-2.4,20,3.0,20,4.0,20,4.0,20,5.9,20,2317.0,20,1906
2016-01-02T00:00+00:00,51,2.0,20,2.0,20,2.0,20,10.0,20,10.0,20,10.0,20,100.0,20,0.0,,0.0,,58.0,20,5.9,20,4.6,20,4.2,20,4.9,20,8.0,20,8.0,20,8.0,20,1.0,20,1.0,20,1.0,20,13.0,20,0.0,,0.0,,0.0,,1001.1,20,999.7,20,999.9,20,1000.2,20,0.0,,0.0,,,,,,,,,,93,20,91,20,88,20,91,20,0.0,10.0,20,0.0,20,3.0,20,20,-1,20,0.0,20,,0.0,20,,-1.0,20,-1.0,20,7000.0,20,3200.0,20,6000.0,20,0.0,20,0.0,,0.4,20,-2.7,20,-3.4,20,1.7,20,-3.4,20,-0.9,20,0.1,20,3.0,20,4.0,20,4.0,20,5.9,20,2121.0,20,4081
2016-01-02T00:00+00:00,6,2.0,20,2.0,20,2.0,20,10.0,20,10.0,20,7.0,20,90.0,20,0.0,,0.0,,256.0,20,3.0,20,4.4,20,3.7,20,3.7,20,0.0,20,8.0,20,8.0,20,6.0,20,6.0,20,6.0,20,5.6,20,0.0,,0.0,,0.0,,912.5,20,909.9,20,909.3,20,910.6,20,0.0,,0.0,,,,,,,,,,90,20,87,20,86,20,88,20,4.4,2.0,20,0.0,20,0.0,20,20,-1,20,-1,20,,2.0,20,,2.0,20,-1.0,20,1500.0,20,7500.0,20,6000.0,20,0.0,20,0.0,,-8.2,20,-2.6,20,-4.7,20,-2.3,20,-8.7,20,-5.5,20,-10.3,20,0.0,20,1.0,20,1.0,20,0.6,20,2210.0,20,20002
2016-01-02T00:00+00:00,19,1.0,20,1.0,20,1.0,20,5.0,20,10.0,20,10.0,20,83.0,20,0.0,,0.0,,,20,3.4,20,5.1,20,4.7,20,4.4,20,0.0,20,8.0,20,4.0,20,3.0,20,3.0,20,3.0,20,2.5,20,0.0,,0.0,,0.0,,946.4,20,943.6,20,942.7,20,944.2,20,0.0,,0.0,,,,,,,,,,98,20,94,20,98,20,97,20,3.1,2.0,20,0.0,20,0.0,20,20,-1,20,-1,20,,0.0,20,,-1.0,20,-1.0,20,5000.0,20,5000.0,20,5000.0,20,0.2,20,0.0,,-7.7,20,-1.6,20,-3.3,20,-1.2,20,-8.8,20,-5.0,20,,20,0.0,20,1.0,20,1.0,20,0.6,20,1228.0,20,19700
2016-01-02T00:00+00:00,1,1.0,20,1.0,20,1.0,20,7.0,20,10.0,20,5.0,20,73.0,20,0.0,,0.0,,352.0,20,4.0,20,4.2,20,4.1,20,4.1,20,0.0,20,20.0,20,24.0,20,3.0,20,3.0,20,3.0,20,4.8,20,0.0,,0.0,,0.0,,928.8,20,926.0,20,925.9,20,926.9,20,0.0,,1.0,,,,,,,,,,95,20,77,20,83,20,85,20,0.4,2.0,20,0.0,20,0.0,20,20,-1,20,-1,20,,0.0,20,,-1.0,20,-1.0,20,5000.0,20,6000.0,20,6000.0,20,1.5,20,0.0,,-5.1,20,-1.4,20,-2.8,20,-0.8,20,-6.4,20,-3.6,20,-11.2,20,0.0,20,2.0,20,1.0,20,1.0,20,951.0,20,10200
2016-01-02T00:00+00:00,2,2.0,20,2.0,20,2.0,20,5.0,20,9.0,20,8.0,20,73.0,20,0.0,,0.0,,359.0,20,4.0,20,5.2,20,4.5,20,4.6,20,0.0,20,8.0,20,4.0,20,1.0,20,1.0,20,1.0,20,10.7,20,0.0,,0.0,,1.0,,942.4,20,938.4,20,938.0,20,939.6,20,0.0,,1.0,,,,,,,,,,97,20,71,20,71,20,80,20,0.4,2.0,20,0.0,20,0.0,20,20,-1,20,-1,20,,0.0,20,,-1.0,20,-1.0,20,500.0,20,30000.0,20,20000.0,20,1.0,20,0.0,,-5.2,20,2.4,20,0.5,20,2.5,20,-5.5,20,-1.5,20,-6.4,20,0.0,20,1.0,20,3.0,20,1.5,20,2232.0,20,9801
2016-01-02T00:00+00:00,5,1.0,20,2.0,20,2.0,20,10.0,20,9.0,20,8.0,20,90.0,20,0.0,,0.0,,,20,4.7,20,4.9,20,4.6,20,4.7,20,4.0,20,8.0,20,8.0,20,3.0,20,3.0,20,3.0,20,8.7,20,0.0,,0.0,,0.0,,930.4,20,927.0,20,926.7,20,928.0,20,0.0,,1.0,,,,,,,,,,82,20,70,20,69,20,74,20,3.0,2.0,20,0.0,20,0.0,20,20,-1,20,-1,20,,0.0,20,,-1.0,20,-1.0,20,8000.0,20,12000.0,20,12000.0,20,2.7,20,0.0,,-0.8,20,1.9,20,1.1,20,2.1,20,-1.8,20,0.2,20,,20,2.0,20,2.0,20,2.0,20,2.6,20,1117.0,20,9643
2016-01-02T00:00+00:00,37,2.0,20,2.0,20,2.0,20,10.0,20,10.0,20,10.0,20,100.0,20,0.0,,0.0,,61.0,20,5.7,20,4.5,20,4.0,20,4.7,20,12.0,20,12.0,20,12.0,20,1.0,20,3.0,20,3.0,20,11.4,20,0.0,,0.0,,0.0,,991.9,20,990.7,20,991.0,20,991.2,20,0.0,,0.0,,,,,,,,,,95,20,91,20,89,20,92,20,-1,0.0,20,0.0,20,0.0,20,20,-1,20,-1,20,,0.0,20,,-1.0,20,-1.0,20,1500.0,20,5000.0,20,5000.0,20,0.0,20,0.0,,-0.3,20,-3.0,20,-4.0,20,1.5,20,-4.0,20,-1.3,20,-0.2,20,2.0,20,3.0,20,3.0,20,3.8,20,2145.0,20,2207
2016-01-02T00:00+00:00,20,,20,,20,,20,,20,,20,,20,,20,,,,,287.0,20,4.7,20,4.7,20,5.8,20,5.1,20,12.0,20,16.0,20,32.0,20,,20,,20,,20,10.3,20,,,,,,,902.6,20,898.7,20,899.3,20,900.2,20,,,,,,,,,,,,,76,20,50,20,87,20,71,20,8.1,,20,,20,,20,20,-1,20,-1,20,,,20,,,20,,20,,20,,20,,20,0.7,20,,,0.3,20,6.1,20,1.1,20,6.7,20,-1.3,20,2.7,20,,20,1.0,20,2.0,20,1.0,20,1.5,20,10.0,20,11603
2016-01-02T00:00+00:00,71,2.0,20,1.0,20,2.0,20,5.0,20,8.0,20,10.0,20,77.0,20,0.0,,0.0,,460.0,20,4.5,20,4.2,20,3.9,20,4.2,20,8.0,20,24.0,20,4.0,20,3.0,20,3.0,20,3.0,20,10.5,20,0.0,,0.0,,1.0,,898.6,20,896.4,20,896.0,20,897.0,20,0.0,,1.0,,,,,,,,,,93,20,81,20,97,20,90,20,0.1,2.0,20,0.0,20,2.0,20,20,-1,20,0.0,20,,0.0,20,,-1.0,20,-1.0,20,10000.0,20,20000.0,20,500.0,20,3.4,20,0.0,,-3.3,20,-2.2,20,-5.6,20,-0.4,20,-5.6,20,-3.0,20,-5.5,20,2.0,20,1.0,20,4.0,20,3.2,20,2224.0,20,18805
2016-01-02T00:00+00:00,43,,20,,20,,20,,20,,20,,20,,20,,,,,266.0,20,3.3,20,3.5,20,3.6,20,3.5,20,4.0,20,20.0,20,4.0,20,,20,,20,,20,4.6,20,,,,,,,863.5,20,861.1,20,859.8,20,861.5,20,,,,,,,,,,,,,70,20,59,20,74,20,68,20,0.4,,20,,20,,20,20,-1,20,-1,20,,,20,,-1.0,20,,20,,20,,20,,20,0.0,20,,,-3.4,20,-0.6,20,-3.0,20,-0.5,20,-4.4,20,-2.5,20,-7.2,20,1.0,20,1.0,20,1.0,20,1.0,20,1145.0,20,15344
2016-01-02T00:00+00:00,15,,20,,20,,20,,20,,20,,20,,20,,,,,158.0,20,7.4,20,7.7,20,8.6,20,7.9,20,32.0,20,24.0,20,8.0,20,,20,,20,,20,6.6,20,,,,,,,964.4,20,960.4,20,962.3,20,962.4,20,,,,,,,,,,,,,94,20,90,20,98,20,94,20,20.3,,20,,20,,20,20,-1,20,2.4,20,,,20,,,20,,20,,20,,20,,20,0.0,20,,,3.6,20,4.7,20,5.0,20,5.2,20,2.6,20,3.9,20,1.5,20,1.0,20,1.0,20,1.0,20,1.0,20,1510.0,20,11104
2016-01-03T00:00+00:00,8,2.0,20,2.0,20,2.0,20,10.0,20,10.0,20,10.0,20,100.0,20,0.0,,0.0,,188.0,20,3.7,20,3.5,20,3.6,20,3.6,20,4.0,20,8.0,20,8.0,20,6.0,20,6.0,20,6.0,20,5.1,20,0.0,,0.0,,0.0,,985.6,20,983.5,20,981.9,20,983.7,20,0.0,,0.0,,,,,,,,,,88,20,81,20,85,20,85,20,1.0,2.0,20,5.0,20,2.0,20,20,0.5,20,1.0,20,,2.0,20,,1.0,20,1.0,20,1000.0,20,1000.0,20,1000.0,20,0.0,20,0.0,,-5.0,20,-4.5,20,-4.9,20,-1.8,20,-5.3,20,-3.6,20,,20,1.0,20,1.0,20,1.0,20,1.0,20,139.0,20,19204
2016-01-03T00:00+00:00,66,2.0,20,0.0,20,1.0,20,10.0,20,2.0,20,10.0,20,73.0,20,0.0,,0.0,,344.0,20,3.9,20,3.0,20,2.8,20,3.2,20,4.0,20,20.0,20,20.0,20,9.0,20,9.0,20,9.0,20,12.7,20,0.0,,0.0,,0.0,,796.2,20,793.3,20,790.8,20,793.4,20,0.0,,0.0,,,,,,,,,,84,20,58,20,73,20,72,20,0.3,2.0,20,2.0,20,0.0,20,20,8.8,20,-1,20,,3.0,20,,8.0,20,8.0,20,1000.0,20,100000.0,20,5000.0,20,2.5,20,0.0,,-3.6,20,-2.1,20,-6.4,20,-1.2,20,-6.8,20,-4.0,20,-4.0,20,3.0,20,2.0,20,1.0,20,2.6,20,227.0,20,17301
2016-01-03T00:00+00:00,68,2.0,20,2.0,20,1.0,20,10.0,20,10.0,20,10.0,20,100.0,20,0.0,,0.0,,240.0,20,4.3,20,4.6,20,3.5,20,4.1,20,28.0,20,28.0,20,12.0,20,9.0,20,9.0,20,9.0,20,13.5,20,0.0,,0.0,,1.0,,815.6,20,813.3,20,811.4,20,813.4,20,0.0,,0.0,,,,,,,,,,96,20,95,20,96,20,96,20,0.7,2.0,20,2.0,20,2.0,20,20,1.0,20,0.6,20,,3.0,20,,22.0,20,2.0,20,2500.0,20,2000.0,20,700.0,20,0.0,20,0.0,,-4.1,20,-3.3,20,-6.8,20,-3.1,20,-6.8,20,-5.0,20,,20,2.0,20,3.0,20,4.0,20,4.5,20,2056.0,20,15610
2016-01-03T00:00+00:00,93,2.0,20,2.0,20,2.0,20,10.0,20,10.0,20,10.0,20,100.0,20,0.0,,0.0,,204.0,20,3.4,20,3.2,20,3.3,20,3.3,20,4.0,20,4.0,20,4.0,20,5.0,20,8.0,20,5.0,20,10.0,20,0.0,,0.0,,0.0,,984.9,20,981.9,20,979.3,20,982.0,20,0.0,,0.0,,,,,,,,,,83,20,75,20,79,20,79,20,0.1,2.0,20,2.0,20,2.0,20,20,0.0,20,0.1,20,,1.0,20,,-1.0,20,-1.0,20,5000.0,20,5000.0,20,5000.0,20,0.0,20,0.0,,-5.3,20,-4.7,20,-5.2,20,-2.6,20,-5.7,20,-4.2,20,-5.1,20,3.0,20,2.0,20,3.0,20,3.8,20,47.0,20,5609
2016-01-03T00:00+00:00,27,,20,,20,,20,,20,,20,,20,,20,,,,,,20,4.2,20,3.9,20,3.6,20,3.9,20,12.0,20,12.0,20,12.0,20,,20,,20,,20,10.1,20,,,,,,,,20,,20,,20,,20,,,,,,,,,,,,,100,20,91,20,93,20,95,20,0.5,,20,,20,,20,20,0.3,20,0.5,20,,,20,,,20,,20,,20,,20,,20,0.0,20,,,-5.0,20,-4.9,20,-6.1,20,-2.0,20,-6.1,20,-4.1,20,-7.0,20,3.0,20,3.0,20,3.0,20,4.5,20,2228.0,20,4802
2016-01-03T00:00+00:00,7,2.0,20,2.0,20,2.0,20,10.0,20,10.0,20,10.0,20,100.0,20,0.0,,0.0,,269.0,20,5.1,20,5.7,20,5.6,20,5.5,20,0.0,20,28.0,20,32.0,20,9.0,20,9.0,20,9.0,20,5.7,20,0.0,,,,0.0,,885.9,20,882.9,20,880.0,20,882.9,20,,,,,,,,,,,,,96,20,92,20,100,20,96,20,0.6,2.0,20,2.0,20,2.0,20,20,2.2,20,0.6,20,,3.0,20,,8.0,20,5.0,20,3000.0,20,5000.0,20,3000.0,20,0.0,20,,,-1.8,20,0.3,20,-1.1,20,0.9,20,-3.1,20,-1.1,20,-5.0,20,0.0,20,1.0,20,1.0,20,0.6,20,2358.0,20,15501
